CustomerId,SubscriptionStatus,CallsPerMonth
9170-GYZJC,Cancelled,31
4884-LEVMQ,Active,48
8857-CUPFQ,Active,15
7610-TVOPG,Active,19
3638-DIMPH,Active,36
1845-ZLLIG,Active,17
8559-WNQZS,Active,24
3999-QGRJH,Cancelled,39
1699-UOTXU,Active,15
2454-RPBRZ,Cancelled,45
0635-WKOLD,Active,16
5993-JSUWV,Active,50
4518-FZBSX,Active,9
5387-ASZNZ,Active,28
6988-CJEYV,Active,7
2002-MZHWP,Cancelled,39
3097-FQTVJ,Active,17
5465-BUBFA,Active,55
7299-GNVPL,Active,41
9743-DQKQW,Active,6
1215-VFYVK,Active,18
9371-BITHB,Active,20
2265-CYWIV,Cancelled,44
9093-FPDLG,Active,8
0541-FITGH,Active,28
6985-HAYWX,Active,41
7508-KBIMB,Active,40
6838-HVLXG,Active,41
2277-DJJDL,Active,32
1897-OKVMW,Active,19
5485-ITNPC,Active,26
0233-FTHAV,Active,25
4644-PIZRT,Active,20
8922-NPKBJ,Active,20
2740-TVLFN,Active,16
7771-CFQRQ,Active,27
9512-PHSMG,Active,34
6963-EZQEE,Active,40
2452-KDRRH,Active,21
2004-OCQXK,Cancelled,34
5027-QPKTE,Cancelled,53
4146-SVFUD,Active,50
1564-HJUVY,Active,40
3617-XLSGQ,Active,54
7517-LDMPS,Active,40
7244-KXYZN,Active,41
5226-NOZFC,Active,35
2672-HUYVI,Cancelled,12
1400-WIVLL,Active,25
7508-MYBOG,Cancelled,22
8148-NLEGT,Active,47
0148-DCDOS,Cancelled,50
8347-GDTMP,Active,13
9992-RRAMN,Cancelled,35
6746-WAUWT,Active,43
0310-MVLET,Cancelled,49
0428-IKYCP,Active,5
4550-VBOFE,Cancelled,18
2187-PKZAY,Active,39
4003-OCTMP,Active,46
6652-YFFJO,Active,49
7225-IILWY,Active,23
5248-RPYWW,Active,11
7923-IYJWY,Active,35
3170-GWYKC,Active,50
5696-QURRL,Cancelled,39
7409-KIUTL,Cancelled,35
9830-ECLEN,Active,49
1732-VHUBQ,Cancelled,55
0495-RVCBF,Cancelled,47
2668-TZSPS,Active,44
7854-EDSSA,Cancelled,31
8869-TORSS,Cancelled,8
7446-SFAOA,Active,44
9522-ZSINC,Active,29
8234-GSZYK,Active,5
6505-OZNPG,Active,40
6164-HAQTX,Active,32
0679-IDSTG,Cancelled,29
7765-LWVVH,Active,24
1658-TJVOA,Active,49
0953-LGOVU,Active,36
2115-BFTIW,Cancelled,19
4692-NNQRU,Active,13
7742-MYPGI,Active,23
0611-DFXKO,Cancelled,31
7780-OTDSO,Cancelled,28
9619-GSATL,Active,22
5622-UEJFI,Active,19
9747-DDZOS,Cancelled,41
0674-DGMAQ,Active,20
6203-HBZPA,Active,28
0484-FFVBJ,Active,42
0301-FIDRB,Active,11
4139-JPIAM,Active,46
2181-TIDSV,Active,6
2761-XECQW,Active,32
1936-CZAKF,Active,47
9453-PATOS,Active,41
0564-JJHGS,Cancelled,18
3348-CFRNX,Cancelled,6
4402-FTBXC,Active,17
1428-GTBJJ,Cancelled,33
2931-XIQBR,Active,34
0106-UGRDO,Active,17
5542-TBBWB,Active,48
1930-QPBVZ,Active,43
2606-PKWJB,Active,6
5322-ZSMZY,Active,47
8059-UDZFY,Active,39
7740-BTPUX,Active,32
5220-AGAAX,Active,20
0208-BPQEJ,Active,48
9435-JMLSX,Active,45
3352-ALMCK,Active,50
5312-IRCFR,Active,42
5294-IMHHT,Active,25
8802-UNOJF,Cancelled,28
6313-GIDIT,Cancelled,51
6176-YJWAS,Active,21
5310-NOOVA,Active,45
4526-EXKKN,Active,20
5311-IHLEI,Active,15
3987-KQDDU,Active,32
3404-JNXAX,Active,6
5131-PONJI,Active,27
2845-AFFTX,Cancelled,12
3489-VSFRD,Active,47
3345-JHUEO,Active,36
5815-HGGHV,Active,7
5260-UMPWX,Active,44
2249-YPRNG,Cancelled,19
7410-YTJIK,Cancelled,32
4626-GYCZP,Cancelled,29
5649-RXQTV,Active,7
2674-MIAHT,Active,5
2576-HXMPA,Active,25
7587-AOVVU,Active,26
5590-BYNII,Cancelled,51
6898-MDLZW,Active,50
3237-AJGEH,Cancelled,44
4707-YNOQA,Active,33
9357-UJRUN,Active,12
1591-NFNLQ,Cancelled,54
8648-PFRMP,Active,43
7663-CUXZB,Active,35
0258-NOKBL,Active,6
1163-VIPRI,Active,47
2815-CPTUL,Cancelled,53
9348-ROUAI,Active,40
9443-JUBUO,Active,14
0596-BQCEQ,Cancelled,28
1481-ZUWZA,Cancelled,25
3043-TYBNO,Active,16
4830-FAXFM,Active,19
5906-BFOZT,Active,34
2960-NKRSO,Active,35
8996-ZROXE,Active,52
5598-IKHQQ,Active,15
0397-ZXWQF,Active,49
5266-PFRQK,Active,26
4674-HGNUA,Active,43
6765-MBQNU,Active,36
9786-IJYDL,Active,47
1303-SRDOK,Active,43
3769-MHZNV,Active,14
6295-OSINB,Active,22
3308-MHOOC,Active,6
2309-OSFEU,Cancelled,33
2207-QPJED,Active,8
4177-JPDFU,Active,50
2239-CFOUJ,Active,44
8046-DNVTL,Active,19
2209-XADXF,Active,35
6620-JDYNW,Active,53
1891-FZYSA,Cancelled,30
4770-UEZOX,Active,38
1038-RQOST,Active,41
7613-LLQFO,Cancelled,35
4568-TTZRT,Active,13
9513-DXHDA,Active,52
2640-PMGFL,Cancelled,6
3801-HMYNL,Cancelled,52
0516-QREYC,Active,11
9685-WKZGT,Cancelled,14
6022-UGGSO,Cancelled,48
8084-OIVBS,Active,30
8896-BQTTI,Active,38
3865-QBWSJ,Active,34
3352-RICWQ,Active,51
2160-GPFXD,Active,42
2065-MMKGR,Active,18
5857-TYBCJ,Active,17
1498-NHTLT,Active,51
4484-CGXFK,Cancelled,20
1402-PTHGN,Active,8
4176-RELJR,Active,15
6214-EDAKZ,Cancelled,46
5199-FPUSP,Active,26
6377-KSLXC,Active,44
1796-JANOW,Active,37
0238-WHBIQ,Active,7
8735-NBLWT,Active,34
6651-RLGGM,Active,47
6127-ISGTU,Cancelled,21
1614-JBEBI,Active,47
8740-XLHDR,Cancelled,51
1208-DNHLN,Cancelled,26
1761-AEZZR,Cancelled,44
3923-CSIHK,Cancelled,15
5696-EXCYS,Active,10
5795-KTGUD,Active,41
7120-RFMVS,Cancelled,47
7924-GJZFI,Active,38
4702-HDRKD,Active,8
8512-WIWYV,Active,54
5897-ZYEKH,Active,13
5456-ITGIC,Active,7
7317-GGVPB,Cancelled,27
1406-PUQVY,Active,38
1322-AGOQM,Cancelled,24
3677-IYRBF,Cancelled,49
5692-FPTAH,Cancelled,40
9114-AAFQH,Active,54
8715-KKTFG,Active,26
1550-LOAHA,Cancelled,55
1728-BQDMA,Active,41
0268-QKIWO,Cancelled,21
0876-WDUUZ,Cancelled,29
5117-ZSMHQ,Active,53
5151-HQRDG,Active,8
0960-HUWBM,Active,37
6465-GSRCL,Active,19
0617-FHSGK,Cancelled,43
0263-FJTQO,Active,32
7319-ZNRTR,Active,32
2858-MOFSQ,Cancelled,6
7503-EPSZW,Active,26
7089-XXAYG,Active,47
8118-LSUEL,Cancelled,43
8070-AAWZP,Active,53
1666-JXLKU,Active,31
7855-DIWPO,Active,49
5133-POWUA,Active,43
5652-MSDEY,Active,36
7005-CCBKV,Cancelled,34
1810-BOHSY,Active,41
1784-BXEFA,Active,46
7351-MHQVU,Active,38
9224-VTYID,Active,49
9500-IWPXQ,Active,13
5762-TJXGK,Active,22
4504-YOULA,Active,53
5569-IDSEY,Active,53
4250-FDVOU,Cancelled,30
7284-ZZLOH,Active,45
5277-ZLOOR,Cancelled,55
2141-RRYGO,Cancelled,12
1777-JYQPJ,Active,33
6376-GAHQE,Cancelled,7
3401-URHDA,Active,6
1599-EAHXY,Active,20
8631-XVRZL,Active,44
5052-PNLOS,Cancelled,27
3853-LYGAM,Active,32
6979-ZNSFF,Cancelled,28
5751-USDBL,Active,46
5680-LQOGP,Active,30
2386-LAHRK,Cancelled,24
8189-DUKMV,Active,33
6032-IGALN,Cancelled,41
9931-DCEZH,Active,5
1898-JSNDC,Active,29
0315-LVCRK,Active,22
3911-RSNHI,Active,6
2410-CIYFZ,Active,45
4248-HCETZ,Cancelled,15
5505-OVWQW,Active,51
7271-AJDTL,Active,42
1867-TJHTS,Active,8
0516-WJVXC,Cancelled,48
9174-FKWZE,Cancelled,10
6860-YRJZP,Active,6
4429-WYGFR,Active,34
2817-LVCPP,Active,32
5038-ETMLM,Active,13
5056-FIMPT,Active,17
4521-WFJAI,Active,17
6569-KTMDU,Active,45
8809-RIHDD,Cancelled,45
8809-XKHMD,Active,22
0396-YCHWO,Active,30
0867-LDTTC,Active,5
4822-NGOCH,Cancelled,50
9391-DXGGG,Active,25
9844-FELAJ,Active,22
2122-SZZZD,Active,38
5307-DZCVC,Cancelled,54
3148-AOIQT,Active,43
8679-JOEVF,Cancelled,36
8395-ETZKQ,Active,5
6692-YQHXC,Active,50
3889-VWBID,Active,23
5222-JCXZT,Active,22
9754-CLVZW,Active,16
1432-FPAXX,Cancelled,8
2739-CCZMB,Active,7
7080-TNUWP,Active,18
0496-AHOOK,Active,45
8336-TAVKX,Active,15
2468-SJFLM,Active,13
3181-VTHOE,Active,45
7168-HDQHG,Active,53
4803-AXVYP,Cancelled,32
3884-HCSWG,Cancelled,43
4567-AKPIA,Active,47
5077-DXTCG,Cancelled,42
1142-WACZW,Cancelled,30
7901-HXJVA,Active,27
5649-ANRML,Cancelled,39
4892-VLANZ,Cancelled,53
5924-IFQTT,Active,45
7968-QUXNS,Active,18
2919-HBCJO,Cancelled,51
4236-XPXAV,Cancelled,37
8903-WMRNW,Active,28
2452-SNHFZ,Active,21
3629-WEAAM,Active,46
6029-CSMJE,Active,28
7993-NQLJE,Active,10
9909-DFRJA,Active,55
9099-FTUHS,Active,23
0581-BXBUB,Active,48
4962-CHQPW,Active,15
9467-ROOLM,Active,38
3030-YZADT,Cancelled,12
7410-KTVFV,Cancelled,22
5150-ITWWB,Active,25
2253-KPMNB,Active,29
1345-ZUKID,Active,39
6429-SHBCB,Active,52
9281-OFDMF,Active,45
2603-HVKCG,Active,36
1834-WULEG,Active,36
9097-ZUBYC,Active,23
5148-ORICT,Active,14
4893-GYUJU,Active,18
4578-PHJYZ,Active,7
7272-QDCKA,Active,17
8908-SLFCJ,Active,49
8393-DLHGA,Cancelled,5
9766-HGEDE,Active,27
6968-MHOMU,Active,42
7395-IGJOS,Cancelled,49
5044-XDPYX,Active,22
1814-WFGVS,Active,44
2834-SPCJV,Cancelled,14
3721-WKIIL,Active,19
6734-CKRSM,Active,24
1265-ZFOSD,Active,9
6568-POCUI,Active,11
7890-VYYWG,Cancelled,24
5197-LQXXH,Active,25
9907-SWKKF,Cancelled,48
3457-PQBYH,Active,31
7682-AZNDK,Active,54
0587-DMGBH,Cancelled,22
5384-ZTTWP,Active,34
3745-HRPHI,Active,36
7636-OWBPG,Active,55
1231-YNDEK,Active,37
1407-DIGZV,Active,43
6397-JNZZG,Cancelled,35
0570-BFQHT,Active,30
4393-OBCRR,Active,41
3523-QRQLL,Cancelled,22
8564-LDKFL,Active,8
3696-DFHHB,Active,12
0895-DQHEW,Cancelled,16
4717-GHADL,Active,33
5501-TVMGM,Active,16
5879-HMFFH,Active,53
6772-WFQRD,Active,21
3810-DVDQQ,Active,47
6972-SNKKW,Active,18
3694-GLTJM,Active,29
8550-XSXUQ,Active,29
8149-RSOUN,Cancelled,16
9055-MOJJJ,Active,43
4359-INNWN,Active,50
0585-EGDDA,Active,54
4032-RMHCI,Active,29
0549-CYCQN,Active,43
3481-JHUZH,Active,16
7250-EQKIY,Cancelled,32
3594-IVHJZ,Active,8
6869-FGJJC,Active,7
3896-ZVNET,Active,12
8205-VSLRB,Active,30
5960-MVTUK,Active,49
6817-WTYHE,Active,38
3082-VQXNH,Active,47
4013-UBXWQ,Cancelled,17
4931-TRZWN,Active,42
0750-EKNGL,Active,55
7669-LCRSD,Active,18
3567-PQTSO,Active,37
5519-NPHVG,Cancelled,11
8043-PNYSD,Active,13
9938-EKRGF,Active,53
2703-AMTUL,Active,48
0928-JMXNP,Active,19
8173-RXAYP,Active,34
4825-XJGDM,Active,24
5402-HTOTQ,Active,22
6734-JDTTV,Active,5
7850-THJMU,Active,19
3890-RTCMS,Active,20
8849-GYOKR,Cancelled,29
3148-BLQJT,Cancelled,34
3717-FDJFU,Active,5
3665-JATSN,Active,9
7966-YOTQW,Active,33
0461-CVKMU,Cancelled,37
8806-EAGWC,Cancelled,11
8853-TZDGH,Active,24
7779-LGOVN,Cancelled,14
4324-BZCKL,Active,32
6924-TDGMT,Active,24
9710-ZUSHQ,Cancelled,27
1536-YHDOE,Active,16
8123-QBNAZ,Active,38
3629-ZNKXA,Active,17
4827-LTQRJ,Active,24
7711-YIJWC,Active,18
5482-VXSXJ,Active,9
7365-BVCJH,Active,6
9620-ENEJV,Active,35
4183-WCSEP,Cancelled,30
2378-YIZKA,Active,39
5498-TXHLF,Cancelled,54
0689-DSXGL,Active,12
6818-DJXAA,Active,17
9722-UJOJR,Cancelled,43
0464-WJTKO,Active,37
8902-ZEOVF,Active,15
6778-EICRF,Active,17
2662-NNTDK,Active,19
4132-KALRO,Active,21
3902-FOIGH,Cancelled,15
6772-KSATR,Cancelled,32
7112-OPOTK,Cancelled,13
2874-YXVVA,Active,38
1245-HARPS,Active,54
4210-QFJMF,Cancelled,26
4323-ELYYB,Active,53
4293-ETKAP,Active,12
6064-PUPMC,Active,38
6504-VBLFL,Active,50
6322-PJJDJ,Active,22
0330-BGYZE,Active,50
1085-LDWAM,Active,11
7586-ZATGZ,Active,25
7197-VOJMM,Active,7
3318-OSATS,Cancelled,55
5828-AVIPD,Cancelled,19
1843-TLSGD,Active,54
9626-VFRGG,Active,32
7075-BNDVQ,Active,22
9143-CANJF,Active,20
7284-BUYEC,Active,23
2041-JIJCI,Active,27
1086-LXKFY,Cancelled,33
4900-MSOMT,Active,5
2229-VWQJH,Active,25
9194-GFVOI,Active,28
1336-EZFZY,Active,27
4282-MSACW,Active,26
1403-LKLIK,Active,16
2636-ALXXZ,Cancelled,55
7774-OJSXI,Cancelled,18
7786-WBJYI,Cancelled,30
0136-IFMYD,Active,28
5144-TVGLP,Active,21
9643-AVVWI,Active,45
0253-ZTEOB,Active,26
2706-QZIHY,Active,21
6061-PQHMK,Active,49
9885-CSMWE,Cancelled,23
6137-MFAJN,Active,49
9122-UMROB,Active,46
4232-JGKIY,Active,48
2402-TAIRZ,Active,19
9659-ZTWSM,Active,55
9139-TWBAS,Active,47
6685-GBWJZ,Active,11
5016-ETTFF,Cancelled,48
3866-MDTUB,Cancelled,30
2195-VVRJF,Active,20
3913-RDSJZ,Active,16
8058-JMEQO,Cancelled,42
4203-QGNZA,Active,41
5043-TRZWM,Active,15
0697-ZMSWS,Cancelled,9
7657-DYEPJ,Cancelled,12
9494-BDNNC,Active,41
1640-PLFMP,Active,12
5366-OBVMR,Active,47
8276-MQBYC,Cancelled,46
7644-OMVMY,Active,25
7593-XFKDI,Cancelled,48
4573-JKNAE,Active,32
0337-CNPZE,Cancelled,43
9817-APLHW,Active,26
8380-MQINP,Active,22
0840-DFEZH,Active,29
1513-XNPPH,Cancelled,5
8690-ZVLCL,Active,21
6015-VVHHE,Cancelled,52
1125-SNVCK,Active,34
0384-LPITE,Active,47
4616-EWBNJ,Active,51
6347-DCUIK,Cancelled,31
1335-HQMKX,Active,31
2545-EBUPK,Active,47
6923-AQONU,Active,16
2172-EJXVF,Active,6
0897-FEGMU,Cancelled,43
7663-RGWBC,Cancelled,50
1120-BMWUB,Cancelled,24
9124-LHCJQ,Cancelled,27
4536-PLEQY,Active,13
7029-IJEJK,Active,31
8871-JLMHM,Active,17
2235-ZGKPT,Cancelled,40
3891-PUQOD,Cancelled,41
5447-VYTKW,Active,23
3623-FQBOX,Active,35
0689-NKYLF,Cancelled,51
8659-HDIYE,Active,38
3658-KIBGF,Cancelled,13
3474-BAFSJ,Active,54
5519-YLDGW,Cancelled,39
3865-ZFZIB,Active,29
1855-AGAWH,Active,42
7109-CQYUZ,Active,44
1370-GGAWX,Active,55
4680-KUTAJ,Active,29
5307-UVGNB,Active,24
4946-EDSEW,Cancelled,10
2883-ILGWO,Active,45
2516-VQRRV,Cancelled,17
7580-UGXNC,Cancelled,42
3642-BYHDO,Active,23
9629-NHXFW,Active,49
2696-RZVZW,Active,24
5766-FTRTS,Active,12
0396-HUJBP,Active,42
5178-LMXOP,Cancelled,32
8879-ZKJOF,Active,14
6285-FTQBF,Active,49
8185-UPYBR,Cancelled,30
4585-HETAI,Cancelled,47
7526-BEZQB,Cancelled,54
1474-JUWSM,Active,42
3530-CRZSB,Active,51
8498-XXGWA,Active,20
9617-INGJY,Active,14
0621-TSSMU,Active,36
7234-KMNRQ,Active,38
7636-PEPNS,Active,14
4683-WYDOU,Active,20
9052-DHNKM,Active,48
6794-HKIAJ,Active,49
5578-NKCXI,Active,22
1642-HMARX,Active,52
3096-WPXBT,Active,11
8434-PNQZX,Active,16
5950-AAAGJ,Active,44
4299-OPXEJ,Active,55
4951-UKAAQ,Cancelled,47
9618-LFJRU,Active,31
6693-DJWTY,Active,24
0744-GKNGE,Active,22
6447-EGDIV,Active,24
1167-OYZJF,Active,46
2108-YKQTY,Cancelled,40
4806-DXQCE,Active,10
4918-QLLIW,Cancelled,15
7056-IMHCC,Cancelled,40
4854-SSLTN,Active,5
5294-DMSFH,Active,40
4837-PZTIC,Active,25
1625-JAIIY,Cancelled,51
0603-OLQDC,Active,41
3272-VUHPV,Active,31
4176-FXYBO,Active,31
1063-DHQJF,Active,27
8663-UPDGF,Active,16
6719-FGEDO,Active,11
1837-YQUCE,Active,41
2947-DOMLJ,Cancelled,45
4112-LUEIZ,Cancelled,54
0369-ZGOVK,Active,47
4510-HIMLV,Cancelled,28
9919-KNPOO,Active,41
8749-JMNKX,Cancelled,12
7872-BAAZR,Active,12
9391-LMANN,Active,37
2430-USGXP,Cancelled,8
8174-TBVCF,Active,37
1698-XFZCI,Active,47
1877-HKBQX,Active,25
4450-DLLMH,Active,20
0428-AXXLJ,Active,17
2746-DIJLO,Active,19
5955-ERIHD,Cancelled,11
0917-EZOLA,Cancelled,22
3508-VLHCZ,Active,52
4086-ATNFV,Active,36
0468-YRPXN,Active,47
5996-NRVXR,Active,54
3739-YBWAB,Active,27
7047-FWEYA,Active,7
2000-MPKCA,Active,30
9762-YAQAA,Active,20
5949-EBSQK,Cancelled,47
5473-KHBPS,Active,47
0100-DUVFC,Active,47
5397-TUPSH,Active,34
8950-MTZNV,Active,39
0326-VDYXE,Active,32
6773-LQTVT,Active,18
7274-RTAPZ,Cancelled,36
0436-TWFFZ,Active,44
8566-YPRGL,Active,39
0311-UNPFF,Cancelled,47
6609-MXJHJ,Active,51
2669-OIDSD,Active,39
8400-WZICQ,Active,29
3834-XUIFC,Cancelled,15
9576-SYUHJ,Active,52
0410-IPFTY,Active,29
2831-EBWRN,Active,44
9430-NKQLY,Active,8
8414-MYSHR,Cancelled,42
0247-SLUJI,Active,51
9402-ORRAH,Active,25
6483-OATDN,Active,23
1293-HHSHJ,Active,28
4840-ORQXB,Active,45
7599-FKVXZ,Cancelled,17
3982-DQLUS,Active,48
8610-ZIKJJ,Active,15
3756-VNWDH,Active,25
7801-KICAO,Active,27
7673-LPRNY,Active,33
8229-TNIQA,Cancelled,16
6060-QBMGV,Active,37
7339-POGZN,Active,55
2828-SLQPF,Active,45
4465-VDKIQ,Active,16
2921-XWDJH,Active,14
6221-AVQYL,Cancelled,11
2558-BUOZZ,Active,34
9257-AZMTZ,Active,6
0003-MKNFE,Active,29
0975-UYDTX,Active,31
7743-EXURX,Cancelled,29
4682-BLBUC,Active,17
0975-VOOVL,Active,28
5968-VXZLG,Active,17
5569-KGJHX,Cancelled,39
4988-IQIGL,Cancelled,23
5201-FRKKS,Active,42
9799-CAYJJ,Active,43
7730-IUTDZ,Cancelled,25
0426-TIRNE,Cancelled,36
5443-SCMKX,Active,39
8295-KMENE,Active,45
6738-ISCBM,Active,29
9821-BESNZ,Active,32
3678-MNGZX,Active,6
1335-NTIUC,Active,39
2916-BQZLN,Active,17
4558-CGYCZ,Active,13
2368-GAKKQ,Active,26
8710-YGLWG,Active,8
3199-XGZCY,Active,52
3785-KTYSH,Active,31
6814-ZPWFQ,Active,45
4063-EIKNQ,Active,52
6993-YCOBK,Active,42
5206-HPJKM,Active,8
7587-RZNME,Cancelled,12
0748-RDGGM,Cancelled,43
8393-JMVMB,Active,41
5019-GQVCR,Active,55
6036-TTFYU,Active,44
2550-AEVRU,Active,41
0969-RGKCU,Active,13
0378-CJKPV,Active,27
4706-AXVKM,Cancelled,12
5889-JTMUL,Cancelled,43
9026-RNUJS,Cancelled,23
3746-EUBYR,Cancelled,28
2332-EFBJY,Cancelled,29
2880-FPNAE,Active,34
1703-MGIAB,Active,27
4311-QTTAI,Active,41
9474-PHLYD,Cancelled,12
4318-RAJVY,Active,15
2165-VOEGB,Cancelled,27
3612-YUNGG,Active,27
2254-DLXRI,Active,9
5062-CJJKH,Active,41
9028-LIHRP,Active,28
2219-MVUSO,Cancelled,7
1053-MXTTK,Active,53
1530-ZTDOZ,Active,55
1301-LOPVR,Active,40
0853-TWRVK,Active,53
8914-RBTSB,Cancelled,48
6212-ATMLK,Active,22
8200-LGKSR,Active,5
1568-BEKZM,Active,49
0670-ANMUU,Active,55
6897-RWMUB,Active,38
0963-ZBDRN,Cancelled,19
7594-RQHXR,Cancelled,19
6999-CHVCF,Active,46
6134-KWTBV,Active,14
1077-HUUJM,Active,40
6331-EWIEB,Cancelled,42
0895-LNKRC,Active,18
2045-BMBTJ,Active,37
8417-GSODA,Active,24
5171-EPLKN,Active,10
4452-QIIEB,Active,39
5998-VVEJY,Cancelled,37
1624-NALOJ,Cancelled,21
6741-EGCBI,Active,34
7820-ZYGNY,Active,14
4317-VTEOA,Cancelled,51
9677-AVKED,Active,27
1670-SVOWZ,Cancelled,43
2227-JRSJX,Active,9
9847-HNVGP,Active,9
6696-YDAYZ,Active,55
8980-WQFWL,Active,42
1730-ZMAME,Active,19
6506-EYCNH,Active,20
4634-JLRJT,Active,17
9501-UKKNL,Active,24
2560-QTSBS,Active,22
7541-YLXCL,Cancelled,25
4795-WRNVT,Active,45
6080-TCMYC,Active,26
0260-ZDLGK,Cancelled,41
7860-UXCRM,Active,42
6357-JJPQT,Active,13
2292-XQWSV,Active,35
9552-TGUZV,Active,46
5913-INRQV,Active,43
8722-NGNBH,Cancelled,15
6210-KBBPI,Cancelled,31
9643-YBLUR,Active,9
8734-FNWVH,Active,11
9447-YPTBX,Active,41
0133-BMFZO,Cancelled,55
6128-CZOMY,Cancelled,38
9540-JYROE,Cancelled,14
9026-LHEVG,Active,19
2260-USTRB,Cancelled,29
3656-TKRVZ,Cancelled,50
7011-CVEUC,Active,55
6185-TASNN,Active,46
7925-PNRGI,Active,30
8623-TMRBY,Cancelled,15
1552-CZCLL,Active,44
3038-PQIUY,Active,20
1501-SGHBW,Cancelled,17
9313-CDOGY,Active,47
8148-BPLZQ,Active,25
2623-DRYAM,Active,42
9987-LUTYD,Active,51
3208-YPIOE,Cancelled,9
4488-KQFDT,Active,32
2612-RANWT,Cancelled,25
5693-PIPCS,Active,25
0491-KAPQG,Active,54
1925-LFCZZ,Active,31
8039-EQPIM,Active,52
6900-PXRMS,Cancelled,42
8707-RMEZH,Active,54
3346-BRMIS,Cancelled,13
3209-ZPKFI,Active,28
6479-VDGRK,Active,6
9373-WSLOY,Active,54
2933-FILNV,Cancelled,36
3569-JFODW,Active,51
9819-FBNSV,Active,39
9544-PYPSJ,Active,31
1591-XWLGB,Active,30
0396-UKGAI,Active,46
3243-ZHOHY,Active,44
5186-EJEGL,Active,32
7527-QNRUS,Active,46
9986-BONCE,Cancelled,6
2722-JMONI,Cancelled,36
2203-GHNWN,Active,8
3878-AVSOQ,Active,14
3258-SYSWS,Active,26
5296-PSYVW,Active,5
6319-QSUSR,Active,34
4083-EUGRJ,Cancelled,8
7579-OOPEC,Cancelled,43
0512-FLFDW,Active,26
1771-OADNZ,Cancelled,52
0487-CRLZF,Active,15
2107-FBPTK,Active,26
9451-WLYRI,Active,53
8219-VYBVI,Active,20
1991-VOPLL,Active,33
9738-QLWTP,Active,26
1016-DJTSV,Active,43
9419-IPPBE,Active,15
0174-QRVVY,Active,13
5699-BNCAS,Active,23
2900-PHPLN,Active,33
0612-RTZZA,Cancelled,39
8106-GWQOK,Active,8
8751-EDEKA,Active,42
6878-GGDWG,Active,53
4039-PIMHX,Active,21
8450-LUGUK,Active,39
3604-WLABM,Active,9
0795-GMVQO,Active,27
2259-OUUSZ,Active,29
1142-IHLOO,Active,15
6410-LEFEN,Cancelled,16
4633-MKHYU,Active,13
6257-RJOHI,Active,50
1545-JFUML,Active,40
3194-ORPIK,Cancelled,41
7826-VVKWT,Active,40
1353-GHZOS,Active,23
2587-EKXTS,Active,12
5442-BXVND,Active,25
8816-VXNZD,Cancelled,29
9378-FXTIZ,Cancelled,20
1723-HKXJQ,Cancelled,43
7825-GKXMW,Cancelled,46
9753-OYLBX,Active,53
2364-UFROM,Active,49
6656-JWRQX,Active,35
6473-ULUHT,Active,42
1240-KNSEZ,Cancelled,26
0836-SEYLU,Cancelled,17
4433-JCGCG,Cancelled,43
3716-BDVDB,Cancelled,16
7688-AWMDX,Active,43
2842-BCQGE,Active,35
7244-QWYHG,Active,15
5899-MQZZL,Cancelled,41
6849-OYAMU,Cancelled,9
5312-UXESG,Active,15
9488-HGMJH,Cancelled,7
6038-GCYEC,Cancelled,14
2150-WLKUW,Active,44
7159-FVYPK,Active,51
7032-LMBHI,Active,41
1150-WFARN,Cancelled,13
6088-BXMRG,Active,21
3144-AUDBS,Cancelled,50
4821-SJHJV,Active,10
7346-MEDWM,Active,40
1137-DGOWI,Active,41
5616-PRTNT,Cancelled,15
3812-LRZIR,Active,46
4818-QIUFN,Cancelled,13
9483-GCPWE,Active,55
4227-OJHAL,Active,46
9220-CXRSC,Active,25
4993-JCRGJ,Active,16
9537-JALFH,Active,47
6698-OXETB,Active,30
2103-ZRXFN,Active,23
3724-BSCVH,Active,38
4877-TSOFF,Active,43
9209-NWPGU,Active,36
6961-VCPMC,Cancelled,39
7306-YDSOI,Active,12
5288-AHOUP,Active,38
6688-UZPWD,Cancelled,10
0655-YDGFJ,Active,39
8468-EHYJA,Active,54
6823-SIDFQ,Active,8
1097-FSPVW,Active,52
2839-RFSQE,Cancelled,15
8328-SKJNO,Active,12
7010-ZMVBF,Active,21
5201-CBWYG,Active,33
0968-GSIKN,Cancelled,43
1965-DDBWU,Cancelled,52
9057-SIHCH,Cancelled,41
6352-GIGGQ,Active,10
3635-QQRQD,Active,11
6771-XWBDM,Cancelled,21
2897-DOVND,Active,51
3082-YVEKW,Active,17
0191-EQUUH,Active,55
7134-HBPBS,Active,13
3489-HHPFY,Active,7
2926-JEJJC,Active,24
8601-QACRS,Cancelled,47
4950-BDEUX,Active,14
5789-LDFXO,Active,10
0508-OOLTO,Active,52
2984-TBYKU,Active,38
9822-WMWVG,Active,8
2391-SOORI,Cancelled,41
9040-KZVWO,Active,18
2645-QTLMB,Cancelled,42
4806-HIPDW,Cancelled,33
1548-ARAGG,Active,54
6339-RZCBJ,Active,14
4424-TKOPW,Cancelled,38
4415-WNGVR,Active,40
2522-AHJXR,Active,12
0412-UCCNP,Active,53
1816-FLZDK,Active,15
7096-UCLNH,Active,37
8443-ZRDBZ,Cancelled,45
9136-ALYBR,Cancelled,35
4615-PIVVU,Active,20
8885-QSQBX,Active,52
7479-NITWS,Cancelled,31
8617-ENBDS,Active,37
9385-NXKDA,Active,9
